character,universe,page_length
doomsday,american_alien,352275
jack_hawksmoor,the_wild_storm,357804
lobo,the_brave_and_the_bold,353952
mn_torr,new_earth,353169
rex_tyler,new_earth,386131
vostok_x_ii,prime_earth,351250
wu_mei_xin,new_earth,353637
aarl,pre_zero_hour,351817
adam_cray,new_earth,365344
adam_cray,tiny_titans,349215
albert_pratt,earth_2,378190
albert_rothstein,dcau,356964
albert_rothstein,dceased,360619
albert_rothstein,earth_22,364078
albert_rothstein,injustice,350893
albert_rothstein,prime_earth,356920
anomaly,prime_earth,354395
anthony,tiny_titans,352086
armageddon_iii,prime_earth,357644
atom,earth_d,350637
atomia,dimension_chi,376700
baby_wildebeest,new_earth,362408
bartholomew_hawk,earth_one,360220
benjamin_newton,new_earth,351512
blackhawk_vol_1_114,blackhawk_vol_1_11,379905
blue_jay,earth_8,354187
boom_tube,boom_tub,359067
bumblebee,new_teen_titans_shorts,349381
chester_cheese,earth_c,349394
crumb,tiny_titans,352811
dane_maxwell,prime_earth,356437
darrel_dane,earth_two,361526
darrel_dane,quality_universe,365694
darrel_dane,the_brave_and_the_bold,352766
david_dibble,earth_8,353628
devil_of_the_tarot_gang,earth_one,349337
digit,new_earth,351759
doris_zeul,dc_super_hero_girls_tv_series,357192
doris_zuel,dc_animated_movie_universe,361785
doris_zuel,dc_legends,362399
doris_zuel,dc_super_hero_girls,351697
doris_zuel,dc_universe_online,352741
doris_zuel,dceased,358252
doris_zuel,flashpoint_timeline,348431
doris_zuel,harley_quinn_tv_series,358185
doris_zuel,injustice,346988
doris_zuel,lego_batman,360355
doris_zuel,new_earth,379467
doris_zuel,prime_earth,369389
doris_zuel,the_new_order,349380
dot,tiny_titans,352920
frog_prince,amethyst_shorts,353065
george_calderon,new_earth,349565
george_the_hyena,prime_earth,354066
gerald,prime_earth,348063
giganta,dcau,364450
giganta,justice,354607
giganta,super_friends,359319
giganta,the_brave_and_the_bold,348618
giganta,wonder_woman_tv_series,351899
gim_allon,dcau,354255
gim_allon,earth_prime,357054
gim_allon,legion_of_super_heroes_tv_series,353774
gim_allon,post_rebirth,359590
gim_allon,post_zero_hour,382316
gim_allon,pre_zero_hour,387364
gim_allon,sw6,379032
gim_allon,teen_titans_go_tv_series,352306
growth,prime_earth,348284
guillermo_sandoval,wildstorm_universe,352197
harvest_moon,earth_one,354397
herkimer,earth_5,362147
imskians,imskian,342734
isadora_wellington_smythe,dakotaverse,391077
item,earth_c_minus,347640
janet_van_dyne,amalgam_universe,349574
jeremy_stone,wildc_a_t_s_tv_series,355020
jessica_palmer,earth_15,357569
jill_athron,created_equal,353886
josephus_doombie,earth_two,353570
justin,some_years_later,352790
karen_beecher,dc_super_hero_girls_tv_series,356846
karen_beecher,earth_16,366202
lalo_muldron,pre_zero_hour,363821
lester_colt,new_earth,367482
living_doll,earth_22,352043
martha_roberts,new_earth,352083
martha_roberts,quality_universe,358732
micro,new_earth,348876
micro_lass,earth_prime,350870
micron,dcau,358419
micron,futures_end,353177
micron,hush_beyond,361837
military_comics_vol_1_11,military_comics_vol_1_1,441322
mister_atom,earth_5,361015
mister_poseidon,new_earth,356051
mite,wildstorm_universe,356664
molecule,new_earth,352404
molecule,tiny_titans,349482
mouse_man,the_brave_and_the_bold,353607
mrs_atom,tiny_titans,354390
n_odens,prime_earth,353667
nun_the_less,new_earth,344240
oleg_balinoff,prime_earth,352947
oliver_queen,amalgam_universe,349884
oom,earth_5,361381
randall_mikavic,new_earth,358699
raymond_palmer,act_of_god,348498
raymond_palmer,dc_universe_online,356872
raymond_palmer,dcau,365395
raymond_palmer,dceased,356557
raymond_palmer,earth_16,349994
raymond_palmer,earth_16,359031
raymond_palmer,earth_31,355015
raymond_palmer,flashpoint_timeline,349837
raymond_palmer,justice_league_pilot,359528
raymond_palmer,justice,356049
raymond_palmer,sword_of_the_atom_shorts,359262
raymond_palmer,the_brave_and_the_bold,352212
raymond_palmer,tiny_titans,353844
raynunn,prime_earth,364425
repo_man,new_earth,368231
rhonda_pineda,earth_3,379394
rita_farr,dc_super_hero_girls,349147
rita_farr,justice,351444
rita_farr,the_brave_and_the_bold,350859
ryan_choi,new_earth,379011
ryan_choi,the_brave_and_the_bold,353443
ryan_choi,tiny_titans,350943
salu_digby,earth_prime,358874
salu_digby,post_zero_hour,385452
sizematic,earth_one,355769
smidgen,tiny_titans,354492
spot,tiny_titans,349498
sven_larson,new_earth,361372
sylbert_rundine,arrowverse,355983
thumbelina,new_earth,353610
titaness,new_earth,352240
titano,new_earth,356001
toto,prime_earth,355395
tramm,teen_titans_tv_series,349835
xl_terrestrial,teen_titans_tv_series,354051
alexei,prime_earth,352047
bito_wladon,dcau,357281
bito_wladon,flashpoint_paradox,349477
boom_box,dakotaverse,350327
carolyn_lance,birds_of_prey,369108
connor_lance_queen,injustice,355390
dinah_barton,amalgam_universe,357818
dinah_drake,arrowverse,437278
dinah_drake,dc_super_hero_girls,376054
dinah_drake,futures_end,372104
dinah_drake,ignite,352105
dinah_drake,the_birds_of_christmas_past_present_and_future,369345
dinah_drake_lance,the_brave_and_the_bold,354788
dinah_lance,crisis_on_two_earths,362798
dinah_lance,dc_bombshells,349789
dinah_lance,earth_16,368979
dinah_lance,earth_22,371132
dinah_lance,ignite,354930
dinah_lance,injustice,422082
dinah_lance,justice,370054
dinah_lance,legends_of_the_superheroes,360918
dinah_lance,smallville,378669
dinah_laurel_lance,arrowverse,381993
dinah_laurel_lance,dc_extended_universe,364352
dinah_laurel_lance,dc_legends,353516
dinah_laurel_lance,dcau,364708
dinah_laurel_lance,lego_batman,364198
dinah_laurel_lance,lil_gotham,370426
dinah_laurel_lance,new_earth,444090
dinah_laurel_lance,the_brave_and_the_bold,388367
ditto,prime_earth,359929
eddie_edwards,earth_one,351451
elizabeth_lawrence,new_earth,392239
francis_dutton,new_earth,349144
gagsworth_a_gagsworthy,new_earth,356318
garrett_smythe,prime_earth,378201
honor_guest,arrowverse,353140
honor_guest,prime_earth,396498
ian_navarro,electric_warriors,350716
jeramey_chriqui,flashpoint_paradox,352375
jeramey_chriqui,flashpoint_timeline,352598
kevin_emils,wildstorm_universe,356211
lady_granite,plastic_man_pilot,350902
liang_xih_k_ai,new_earth,358085
lisa_drake,prime_earth,353690
louie_the_lilac,batman_1966_tv_series,357057
malcolm_duncan,new_earth,374478
malcolm_duncan,prime_earth,360419
mallory_drake,quality_universe,355407
marcus_bishop,black_lightning_tv_series,353068
mister_toad,beware_the_batman,354338
mona_menise,earth_two,353482
music_meister,lego_batman,360871
myke_4_astor,pre_zero_hour,360360
nathan_dean,smallville,352380
paco_ramone,dcau,354416
paco_ramone,new_earth,371627
pulsar,new_earth,350094
punk_rocket,teen_titans_go_tv_series,350077
roshanna_chatterji,new_earth,347190
rumble_iii,new_earth,351768
sasha_martens,new_earth,348007
screaming_skull,new_earth,351460
sean_sonus,arrowverse,361043
shauna_belzer,prime_earth,366973
siobhan_mcdougal,batman_unlimited,347879
siobhan_mcdougal,superman_batman,347042
timmy,teen_titans_tv_series,354535
troy_stewart,legion_of_super_heroes_tv_series,351941
uhf,earth_one,353624
virgil_myers,prime_earth,358430
walter_shreeve,dcau,358657
walter_shreeve,hush_beyond,359589
white_canary,ame_comi,352690
wiley_wolverman,new_earth,358618
yao_fei,prime_earth,349846
yao_fei,the_brave_and_the_bold,351265
ame_okumura,new_earth,370049
elliot_patterson,doom_patrol_tv_series,362479
john_thunder,prime_earth,368251
julian_day,the_brave_and_the_bold,358878
master_man_ii,earth_s,349159
rectomm,new_earth,360658
the_book,new_earth,359479
zaladin,new_earth,352147
juan_laplaya,dead_earth,353074
neon_ii,prime_earth,347840
baran_flinders,earth_16,354008
benjamin_turner,lego_batman,370532
bradley_glenn,prime_earth,353815
cyrus_gold,lego_batman,367257
declout,quality_universe,349823
devastation,earth_16,356718
donald_troy,earth_11,362014
edgar_ridgley,prime_earth,353640
forager,harley_quinn_tv_series,356281
forager,new_earth,380302
forager,prime_earth,383365
frog_man,earth_twelve,351034
hippolyta_trevor,new_earth,377055
jor_l,earth_two,357208
jumpa,earth_5_8,353741
lara,earth_two,355170
lashina,prime_earth,382892
lillie_heyday,earth_two,377052
m_bulaze,new_earth,352315
m_bulaze,super_friends,350928
major_force,prime_earth,366626
mark_desmond,earth_16,360476
pantha,tiny_titans,357075
roo,new_earth,350306
saddle_rabbits,saddle_rabbit,368486
stompa,dc_super_hero_girls,369744
stompa,lego_batman,374732
tommy_terror,earth_16,355281
tuppence_terror,earth_16,357080
ubermensch,new_earth,356535
waylon_jones,lego_batman,368581
woof,dcau,363978
ace_the_bat_hound,batman_unlimited,352712
alan_armstrong,earth_s,366682
aresia,dcau,362444
benjamin_turner,prime_earth,373897
big_barda,earth_2,409912
big_barda,justice_league_action,359505
big_barda,prime_earth,383546
brute_of_the_dreaming,prime_earth,355758
caitlin_fairchild,gen_13_movie,353031
caitlin_fairchild,wildstorm_universe,376105
catwoman,a_tragedy,359019
courtney_whitmore,new_earth,386124
cyrus_gold,arrowverse,355085
dalma,earth_two,356806
daniel_garret,earth_fox,354072
dava_sborsc,new_earth,350207
dawn_allen,earth_16,353110
diana_of_paradise_island,super_friends,363644
don_allen,earth_16,353432
giselle_smith,earth_prime,378458
harleen_quinzel,batman_vs_tmnt,383267
harry_mcelhinney,earth_twelve,352136
henry_bucher,new_earth,355014
invunche,arrowverse,355422
invunche,new_earth,379303
isabel_rochev,arrowverse,367681
jason_garrick,earth_16,365176
jumpa,scooby_doo_team_up,351556
linda_friitawa,new_earth,355476
lucy_arrows,wildstorm_universe,354247
mad_harriet,superman_batman,356226
minotaur,species,361920
moon_robinson,prime_earth,361813
pagliacci,wildstorm_universe,352898
peter_merkel,new_earth,390575
rag_doll,the_batman_tv_series,358306
ramrod,dcau,363043
robin,just_imagine,367207
rose_wilson,titans_tomorrow,367953
shenice_vale,dcau,352194
slade_wilson,flashpoint_paradox,357176
slade_wilson,hero_run,353284
solovar,scooby_doo_team_up,354766
tatsu_toro,future_state,359789
timothy_joseph_terrapin,earth_c,357320
tremor,new_earth,351045
tyrant,dakotaverse,357519
ubermensch_ii,new_earth,359376
valda,prime_earth,358113
whisper_a_daire,earth_16,357697
wonderous_man,earth_11,377132
baran_flinders,teen_titans_tv_series,363233
kilowog,dcau,362865
mitz_kem,pre_zero_hour,346270
rall_kem,pre_zero_hour,347300
renkil_kem,pre_zero_hour,347734
schlagg_man,new_earth,356437
taryn_loy,pre_zero_hour,355833
tenzil_kem,earth_prime,359756
tenzil_kem,legion_of_super_heroes_tv_series,356093
tenzil_kem,post_rebirth,355473
tenzil_kem,post_zero_hour,358242
tenzil_kem,scooby_doo_team_up,373453
tenzil_kem,sw6,380251
a_train,the_boys,356366
aalok,new_earth,350187
aaron_helzinger,new_earth,363799
aaron_helzinger,prime_earth,366981
achilles_milo,the_brave_and_the_bold,357338
adrian_ballard,prime_earth,354885
alain_mauricet,dcau,361106
albert_pratt,earth_2,356805
alexander_luthor,future_state,365944
alexander_luthor,titans_tomorrow,374480
alexander_lyons,team_titans,355414
alexander_montez,new_earth,361856
amaze,wildstorm_universe,357033
andrew_nolan,post_zero_hour,362407
anthony_woodward,new_earth,373968
anthony_woodward,prime_earth,361720
anton_arcane,swamp_thing_movies,362133
appex,prime_earth,348288
arnold_kaua,new_earth,355849
arnold_munro,new_earth,378172
arnold_pruett,new_earth,357392
arnold_pruett,prime_earth,353698
athena,arrowverse,364869
athena_tremor,new_earth,354993
athena_tremor,prime_earth,353621
atlas,prime_earth,352739
bane,batman_ninja,353965
bane,dc_super_friends_web_series,355721
bane,dceased,365289
bane,doom,359670
bane,earth_16,361155
bane,harleen,353621
bane,injustice,399052
bane,nolanverse,386492
bane,the_batman_tv_series,367439
bane,the_brave_and_the_bold,357352
bane,the_lego_movie,353566
bane,tiny_titans,352231
baran_flinders,new_earth,368757
baran_flinders,prime_earth,363988
baron_krieger,arrowverse,356533
baytor,new_earth,363150
beaumont,new_earth,349239
ben_knox,lego_batman,357545
benjamin_boxer,earth_51,351674
beowulf,new_earth,359322
bernadeth,prime_earth,373905
biff,titans_tv_series,354897
big_barda,dc_super_hero_girls,372226
big_barda,earth_16,359234
big_don_drummond,new_earth,349424
black_monday,dark_multiverse,360085
blockbuster,dc_animated_movie_universe,355561
blockbuster,earth_4,361273
bloodthirst,new_earth,352807
bonehead,new_earth,354037
bouncer,new_earth,349944
brawl,new_earth,357165
brickhouse,dakotaverse,362570
bridgit_pike,gotham,371628
brock_smith,just_imagine,358225
bruce_wayne,the_world_of_tomorrow,354608
bruno_hogan,new_earth,350361
brute,prime_earth,352479
brute_iii,new_earth,351354
brute_iv,new_earth,350024
bulletproof,dakotaverse,352002
byron_jones,wildstorm_universe,354790
c_a_p_d,new_earth,350109
candi_pyponte_le_parc_iii,post_zero_hour,358381
carl_finley,dcau,363838
cassandra,nolanverse,349382
cathedral,earth_22,350373
cerberus_ii,new_earth,362227
chaplain_action,wildstorm_universe,351054
charles_taine,pre_zero_hour,382875
chemo,prime_earth,359553
chiroptor,dark_multiverse,356322
chuck_dodgson,arrowverse,354272
cinderblock,new_teen_titans_shorts,352091
clarence_mcmullen,new_earth,348951
clark_kent,last_son_of_earth,362693
congorilla,prime_earth,352870
cossack,new_earth,355951
curtis_metcalf,dakotaverse,393726
cylvia_cyber,earth_one,359758
cyrus_gold,batman_unlimited,351003
cyrus_gold,dc_animated_movie_universe,353997
cyrus_gold,dc_super_friends_web_series,359729
cyrus_gold,gotham,373029
cyrus_gold,trapped_in_time,359212
dad,titans_tv_series,356136
dahak,new_earth,350053
daisy_langdon,prime_earth,353132
daniel_brickwell,arrowverse,354757
daniel_brickwell,earth_16,361178
daniel_brickwell,green_arrow_shorts,368790
daniel_brickwell,new_earth,374662
daniel_brickwell,prime_earth,355194
daniel_garrett,prime_earth,353246
darkfather,dark_multiverse,366081
david_fuglestad,arrowverse,353142
deity,prime_earth,354198
dia,prime_earth,377571
diana_of_paradise_island,earth_2,364999
diode,new_earth,360181
dmitri_pushkin,earth_16,353830
doll_face,new_earth,351544
doomsday,the_new_order,347737
douglas_nolan,post_zero_hour,356000
douglas_nolan,pre_zero_hour,352763
draaga,dcau,356297
drake_jones,wildstorm_universe,359079
drrt,new_earth,351296
duela_dent,arrowverse,356308
edgar_mandragora,dcau,360873
edward_nygma,gotham,416402
edward_pugliese,dakotaverse,410268
elephant_man,new_earth,356214
elizabeth_kane,arrowverse,369230
erich_ludendorff,dc_extended_universe,358612
ernesto_gograh,earth_abc,354552
fang_zhifu,dc_universe_online,347776
fang_zhifu,new_earth,367524
fang_zhifu,prime_earth,381250
fang_zhifu,the_brave_and_the_bold,351526
female,the_boys,355491
frankenstein,futures_end,363338
freight_train,new_earth,352473
frenchman,the_boys,354245
galactic_golem,new_earth,352674
galia,green_lantern_animated_series,354102
geoffrey_thibodeux,dcau,359150
gigantus,new_earth,353618
gilotina,prime_earth,371793
gilotina,superman_batman,368859
gnarrk,earth_one,362500
goldrush,prime_earth,358722
gorilla_boy,the_batman_tv_series,351262
gorilla_grodd,out_of_time,363358
gork,dcau,347597
granite_janet,prime_earth,356741
great_white,new_earth,351174
gregor_dosynski,new_earth,359818
growler,new_earth,351502
grundette,prime_earth,355976
hardknox,new_earth,352045
harleen_quinzel,futures_end,381670
harleen_quinzel,prime_earth,464624
helena_bertinelli,injustice,375433
henry_duke,wildstorm_universe,358754
henry_hayes,new_earth,358309
henry_heywood,prime_earth,368202
herakles,the_true_amazon,361488
hugh_campbell,the_boys,355899
human_tank,earth_two,352847
hyve,dceased,353440
ignatius_ogilvy,prime_earth,376980
iron_girl,new_earth,355463
ixion,new_earth,354724
jason_blood,damned,350419
java,new_earth,363766
jerry_mcgee,new_earth,361792
jewish_golem,new_earth,347690
jezebelle_of_new_genesis,new_earth,367757
jigundus,new_earth,365413
jiv_reduu,new_earth,356493
john_henry_irons,tiny_titans,363610
joker,earth_3,359867
joker,earth_1_98,348268
joker,harleen,361482
jon_the_viking_prince,dcau,352126
jonathan_cartwright,arrowverse,366012
joseph_jones,new_earth,363691
joseph_parker,wildstorm_universe,353825
kafka,the_brave_and_the_bold,353965
katherine_kane,injustice,380951
katherine_spencer,new_earth,388946
kho_gharda,electric_warriors,350558
kilowog,dc_animated_movie_universe,361163
kilowog,dc_legends,361119
kilowog,dc_super_hero_girls_tv_series,361955
kilowog,earth_32,360362
kilowog,emerald_knights,360099
kilowog,first_flight,360427
kilowog,green_lantern_animated_series,363193
kilowog,lego_batman,366193
king_killer,quality_universe,358326
king_kull,earth_s,364692
king_kull,scooby_doo_team_up,358130
king_samson,earth_one,358277
klaus_starr,preacher_tv_series,354790
knockout,dc_animated_movie_universe,367487
konvikt,new_earth,347857
kor,prime_earth,375689
kraken,species,355975
krakko,new_earth,350536
krall,teen_titans_tv_series,354239
kuei,new_earth,352630
kull,dark_multiverse,366013
lance_gallant,prime_earth,353733
lashina,superman_batman,354015
laurel_hedare,catwoman,355109
lead,justice,353778
lead_girl,new_earth,356306
leroy_merkyn,new_earth,358133
lex_luthor,justice_league_action,408910
lord_beast,fables,354850
loria,new_earth,352182
lucas_fox,arrowverse,362961
luftwaffe,new_earth,351109
malhedron,prime_earth,379847
mark_desmond,dcau,359445
mark_desmond,the_brave_and_the_bold,352944
mcg,futures_end,355130
mercury_girl,new_earth,355131
micah_flint,new_earth,362791
michael_lane,lego_batman,372139
michael_lane,new_earth,419201
michael_morgan,dcau,364082
mickey_the_mouse,new_earth,351718
mirielle_borgman,harley_quinn_tv_series,357203
miss_winston,dcau,355660
mister_atom,earth_5_8,354378
mom,titans_tv_series,355581
mongul,injustice,347853
mother_s_milk,the_boys,357261
mudge,new_earth,351685
mustang_suzy,new_earth,349234
nelson_drew,earth_abc,355158
onomatopoeia,new_earth,395789
osmium,new_earth,355616
pallas,prime_earth,350616
parademon,new_earth,366102
platinum,justice,353794
power_man,earth_one,348481
rad,prime_earth,375722
ramsey_robinson,new_earth,357718
raptor,prime_earth,366366
razorjane,prime_earth,350822
redeemer,wildstorm_universe,357514
richard_brinke,prime_earth,357694
richard_tyler,stargirl_tv_series,359254
robert_benton,earth_abc,367296
rock,teen_titans_tv_series,353092
roland_desmond,dcau,356333
roland_desmond,new_earth,370989
roland_desmond,prime_earth,363816
ross_richman,new_earth,350281
ross_richman,titans_tomorrow,361664
roy_lincoln,quality_universe,360762
rubberneck,the_brave_and_the_bold,348158
russell_tavaroff,prime_earth,364791
salvaxe,prime_earth,359393
sam_simeon,earth_5_8,350579
scandal_savage,new_earth,367930
scott_free,dceased,371470
sheila_sorrell,new_earth,349559
shox,prime_earth,352511
sis,titans_tv_series,354843
skull_crusher,prime_earth,356587
snowflame,prime_earth,354136
solovar,earth_5_8,354881
soma,new_earth,350811
stanley_printwhistle,earth_s,356843
stanley_printwhistle,new_earth,370511
starkad,hex_timeline,349000
stepdad,titans_tv_series,355672
stephen_mandragora,dcau,357770
steppenwolf,justice_league_action,373082
steppenwolf,the_coming_of_the_supermen,373761
steven_larson,doom_patrol_tv_series,365461
stompa,prime_earth,378340
strongbox,new_earth,352407
syntho_rob_one,earth_one,358779
syonide,black_lightning_tv_series,359112
thumpa,prime_earth,368751
tony_woodward,arrowverse,362620
torpedoman,prime_earth,351964
tusk,dc_animated_movie_universe,348990
tusk,prime_earth,363959
ultra_humanite,lil_gotham,362934
uno,prime_earth,353282
victor_fries,batman_vs_tmnt,364459
waylon_jones,batman_unlimited,348877
waylon_jones,gotham_a_d,351839
wayne_franklin,new_earth,357857
wildman,new_earth,350934
william_butcher,the_boys,357496
william_magnus_robot,new_earth,360203
yoongar,yoonga,363830
young_frankenstein,new_earth,354649
z_1,earth_one,353655
zirconium,new_earth,354735
zyklon,new_earth,358450
andrea_rojas,smallville,369313
apollo,flowers_for_the_sun,360097
bane,lil_gotham,358698
barry_allen,trapped_in_time,355433
bart_allen,legion_of_super_heroes_tv_series,353862
eliza_harmon,new_earth,354242
jack_ryder,lil_gotham,350683
rose_wilson,teen_titans_tv_series,359240
walter_thorrson,new_earth,348450
accelerator,earth_39,348621
alinta,future_state,360445
anatole,new_earth,349107
babe_the_blue_ox,quality_universe,352257
bane_simpson,amalgam_universe,356288
baroness_blitzkrieg,new_earth,353871
barry_allen,dc_unchained,353629
barry_allen,earth_42,353117
barry_allen,earth_154,347177
barry_allen,earth_184,349194
barry_allen,filmation_adventures,351026
barry_allen,holy_terror,347994
barry_allen,justice_league_pilot,353967
barry_allen,justice,354787
barry_allen,legends_of_the_superheroes,351993
barry_allen,smallville,355848
barry_allen,super_friends,350784
bartholomew_west,earth_22,350705
bebeck,new_earth,349440
bizarro_flash,earth_one,355090
black_flash,hero_run,349106
blitzen,earth_1,350219
boleslaw_uminski,new_earth,353526
bolshoi,new_earth,360970
boodikka,new_earth,390004
buzzkutt,new_earth,349298
cassiopeia,new_earth,350349
ch_al_andar,new_earth,387637
colin_wilkes,lil_gotham,354933
crash,earth_c_minus,347328
cross_christina,new_earth,353903
dao,new_earth,356233
david_mancini,new_earth,354392
derek_fury,wildstorm_universe,361245
diana_prince,brady_kids,350834
donald_hall,dcau,355941
doralla_kon,new_earth,348219
el_bagual,new_earth,350239
el_yaguarette,new_earth,348313
eliza_harmon,arrowverse,359490
ferlin_nyxly,earth_one,355584
flash,turnabout_trap,348248
flish,farm_league,353808
formula_i,earth_34,346739
gabriella_rossetti,prime_earth,351863
gregor_gregorovich,new_earth,356252
harold_christos,new_earth,352206
henry_hall,dcau,356927
hermes,dc_legends,347599
impetus,wildstorm_universe,348819
ivana_molotova,new_earth,364819
jaculi,earth_16,351629
jaculi,new_earth,374455
jaculi,prime_earth,349819
jaculi_ii,new_earth,370748
jenni_ognats,dcau,378193
jesse_chambers,injustice,350400
joanie_swift,earth_two,349799
johnny_quick,antimatter_universe,359426
johnny_quick,earth_3,358862
johnny_quick,earth_three,440647
johnny_quick,thunderer,358385
johnny_thunder,earth_18,361021
kid_flash,new_teen_titans_shorts,348566
leona_terrell,wildstorm_universe,355220
luca_loletti,wildstorm_universe,355862
mas_y_menos,new_earth,353595
mas_y_menos,new_teen_titans_shorts,350006
mas_y_menos,teen_titans_go_tv_series,357591
mas_y_menos,teen_titans_tv_series,359173
max_mercury,smallville,347006
mayfly,new_earth,356810
mercury_man,earth_35,348163
michael_lane,arkhamverse,381106
millie_heyday,earth_two,376977
owen_mercer,new_earth,415062
panther_man,earth_two,348039
paul_bunyan,quality_universe,354920
pdq,new_earth,351465
pellmell,new_earth,369283
pietro_allen,amalgam_universe,348604
quicksilver,quality_universe,355279
runaround_sue,new_earth,350763
s_kidds_kakoth,new_earth,352632
sara_shane,dead_earth,349927
scarlet_fantastic,wildstorm_universe,355567
shaqira_johnson,wildstorm_universe,351385
slapjack,wildstorm_universe,348754
slipstream,antimatter_universe,351900
speed_metal,speed_meta,345803
speed_queen,dc_super_hero_girls,346305
stormy_foster,quality_universe,357649
sudu,new_earth,353613
super_chief_ii,new_earth,352548
titania,pre_zero_hour,355682
trigger_twins,earth_18,354709
vincent_everett,flash_199_tv_series,353339
wallace_r_west,earth_3,352782
wally_west,dc_super_friends_web_series,352590
wally_west,earth_whatever,352596
wally_west,earth_1,353369
wally_west,filmation_adventures,352313
wally_west,justice,351451
wally_west,no_rules_to_follow,350748
wally_west,smallville,346014
whiz,amalgam_universe,353778
wind,prime_earth,347999
xane_swift,new_earth,352125
alianna_hubbard,new_earth,361824
bane,arkhamverse,377492
bane,batman_1966_tv_series,360391
bane,batman_unlimited,357004
cyrus_gold,scooby_doo_team_up,357090
delia_spyros,earth_abc,353880
evil_eye,shazam_shorts,359863
giants,giant,349727
gorilla_grodd,flashpoint_timeline,355639
grace_balin,injustice,360142
grace_balin,new_earth,360844
gregori_arcane,new_earth,361285
hercules,earth_one,356060
heretic,futures_end,351585
holly_mckenzie,new_earth,351689
jonathan_crane,new_earth,423109
marsosh,new_earth,347854
nicodemus,new_earth,356063
raphe_equus,wildstorm_universe,356743
solomon_grundy,the_brave_and_the_bold,364404
thinko,new_earth,350940
titan,smallville,352406
tolifhar,new_earth,349182
tor,earth_one,351950
aaron_helzinger,arrowverse,352670
abel_cuvier,dcau,359383
abigail_kent,earth_one,354742
ace_of_clubs_iii,new_earth,350058
ace_of_spades,doom,352432
adonis,teen_titans_tv_series,352933
al_x,prime_earth,360605
aldar,smallville,355139
alex_merkel,new_earth,355365
alexander_luthor,earth_45,352669
alexandra_fairchild,the_wild_storm,350612
antaeus,new_earth,352492
antonio_diego,burtonverse,360436
atlanna,aquaman_2_6_pilot,371146
baby,wildstorm_universe,349975
bane,batman_of_shanghai,351134
bane,earth_44,353610
bane,flashpoint_timeline,351120
bane,teen_titans_go_tv_series,356943
bane,the_new_order,348745
baran_flinders,tiny_titans,353158
barda_free,dc_bombshells,358506
bathomet,dark_multiverse,353776
batman,riddle_of_the_beast,357517
batrocitus,dark_multiverse,354161
beast_with_no_name,new_earth,355140
big_barda,dceased,367891
big_barda,the_brave_and_the_bold,371037
bizarro_wonder_woman,new_earth,356599
blockbuster_iii,new_earth,346719
blockbuster_iv,new_earth,349144
bloque,new_earth,358760
bobbie_stephenson,flashpoint_paradox,350009
bobbie_stephenson,flashpoint_timeline,348603
boka,new_earth,350335
boo_bear,fables,350589
boris_dhumov,new_earth,351852
boris_ulyanov,new_earth,367266
brainiac_12,futuresmiths,353177
bronno,earth_one,350930
bynai_bruun,new_earth,360012
byron_moore,smallville,357428
captain_triumph_ii,new_earth,348478
captain_venture,earth_s,354138
carl_tanner,flash_199_tv_series,352236
carol_ferris,dc_bombshells,357529
carol_ferris,prime_earth,365657
carol_jordan,earth_11,363365
cassandra_sandsmark,teen_titans_tv_series,351356
cassidy,new_earth,351279
charles_bigelow,dcau,361796
charybdis,wonder_woman_tv_series,352141
comrade_grodd,amalgam_universe,348625
congorilla,flashpoint_timeline,351083
crimson,dakotaverse,349028
crimson_centipede,prime_earth,357582
cyclopes,cyclope,347696
cyrus_gold,flashpoint_timeline,349818
cyrus_gold,lil_gotham,352550
damien_kane,new_earth,362053
dandy_craig,earth_one,352157
dell_merriwether,new_earth,352748
derek_two_shadow,electric_warrior,350031
diana_of_paradise_island,the_brave_and_the_bold,399668
djuba,the_brave_and_the_bold,349702
dogtag,new_earth,349329
donna_morris,prime_earth,351773
dufus_p_ratchet,new_earth,369245
dynamix,prime_earth,351349
elephant_man,prime_earth,352085
elliot_spaulding,prime_earth,353003
elliot_taylor,creature_commandos_shorts,352795
ernest_clay,new_earth,365853
etrigan,future_state,359895
feng_rongpei,prime_earth,361136
ferdinand,prime_earth,358619
gabrielle_carlos,wildstorm_universe,352906
garfield_logan,prime_earth,382679
gargantua,wonder_woman_tv_series,354057
genocide,prime_earth,355888
george_harkness,prime_earth,409016
gernsback,new_earth,353219
giganta,earth_one,353704
giganta,earth_two,354669
glibberquip,new_earth,360384
gnarrk,teen_titans_tv_series,356910
golem,earth_7,348890
goliath,dcau,366784
goraiko,new_earth,347372
gorgon,new_earth,355036
gorilla_grimm,prime_earth,355223
gorilla_grodd,joker_s_playhouse,353320
gorilla_grodd,justice_league_heroes,355865
gorilla_grodd,the_new_order,348330
gorilla_grodd,trapped_in_time,359215
gorillas,gorilla,346941
gorr,new_earth,351371
granny_goodness,smallville,357372
green_gargoyle,new_earth,350986
griffin_grey,arrowverse,354377
guanxi,new_earth,358824
haifisch,new_earth,364383
hal_ferris,earth_11,358351
hal_jordan,dc_super_friends_web_series,360802
hal_jordan,dc_super_hero_girls_tv_series,364834
hal_jordan,lego_dc_heroes,362717
hal_jordan,new_earth,453889
hamburger,earth_two,351277
hassan_the_mummy,new_earth,346116
hector_morales,wildstorm_universe,362887
hells_wells,arrowverse,350883
henry_jekyll,new_earth,355743
henry_meke,earth_one,354292
